DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName,QualiPosition,BestQualiTime,AvgFinishLast5,AvgQualiLast5,PointsLast3,ConstructorAvgFinishLast3,Podium,ConstructorPodiumRateSeason,DriverCircuitAvgFinish,DriverCircuitBestFinish,DNF,DNFRateSeason,PodiumRateSeason,CumConstructorPoints,ConstructorChampPos,PoleTime,QualiGapToPole
31,OCO,Haas F1 Team,11.0,15.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,11.0,101.525,11.0,14.4,3.0,11.666666666666666,0,0.0,8.0,7.0,0,0.3333333333333333,0.0,29.0,17.0,100.562,0.9630000000000081
81,PIA,McLaren,2.0,1.0,Finished,25.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,2.0,100.647,2.4,2.4,48.0,1.6666666666666667,1,0.84,11.0,2.0,0,0.0,0.8333333333333334,455.0,1.0,100.562,0.08500000000000796
63,RUS,Mercedes,6.0,5.0,Finished,10.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,6.0,101.26,6.2,5.6,36.0,14.0,0,0.24,10.0,4.0,0,0.08333333333333333,0.4166666666666667,196.0,5.0,100.562,0.6980000000000075
55,SAI,Williams,17.0,18.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,15.0,101.758,13.2,15.2,1.0,8.666666666666666,0,0.0,9.333333333333334,3.0,0,0.4166666666666667,0.0,67.0,9.0,100.562,1.195999999999998
18,STR,Aston Martin,16.0,14.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,20.0,102.502,13.6,15.8,6.0,11.0,0,0.0,10.333333333333334,9.0,0,0.5454545454545454,0.0,32.0,15.0,100.562,1.9399999999999977
22,TSU,Red Bull Racing,7.0,13.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,7.0,101.284,14.6,14.6,0.0,12.666666666666666,0,0.20833333333333334,13.0,10.0,0,0.5,0.0,163.0,7.0,100.562,0.7220000000000084
1,VER,Red Bull Racing,4.0,4.0,Finished,12.0,2025,13,Belgian Grand Prix,Spa-Francorchamps,4.0,100.903,7.8,3.6,28.0,11.0,0,0.2,2.0,1.0,0,0.08333333333333333,0.4166666666666667,163.0,7.0,100.562,0.3410000000000082
23,ALB,Williams,19.0,15.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,20.0,76.223,14.0,10.4,12.0,12.0,0,0.0,14.0,11.0,1,0.3076923076923077,0.0,67.0,9.0,75.372,0.8509999999999991
14,ALO,Aston Martin,5.0,5.0,Finished,10.0,2025,14,Hungarian Grand Prix,Budapest,5.0,75.481,9.8,11.0,8.0,12.666666666666666,0,0.0,9.333333333333334,8.0,0,0.38461538461538464,0.0,32.0,16.0,75.372,0.10899999999999466
12,ANT,Mercedes,15.0,10.0,Lapped,1.0,2025,14,Hungarian Grand Prix,Budapest,15.0,76.386,14.4,8.8,0.0,10.333333333333334,0,0.23076923076923078,14.4,20.0,1,0.38461538461538464,0.07692307692307693,206.0,6.0,75.372,1.0139999999999958
87,BEA,Haas F1 Team,11.0,20.0,Retired,0.0,2025,14,Hungarian Grand Prix,Budapest,11.0,75.694,12.2,12.8,0.0,13.0,0,0.0,12.2,20.0,1,0.3076923076923077,0.0,29.0,17.0,75.372,0.32200000000000273
5,BOR,Kick Sauber,7.0,6.0,Finished,8.0,2025,14,Hungarian Grand Prix,Budapest,7.0,75.725,12.2,12.6,6.0,8.0,0,0.038461538461538464,12.2,20.0,0,0.6153846153846154,0.0,43.0,12.0,75.372,0.35299999999999443
43,COL,Alpine,14.0,18.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,14.0,76.159,16.4,16.4,0.0,11.666666666666666,0,0.0,16.4,20.0,1,0.5714285714285714,0.0,19.0,19.0,75.372,0.7870000000000061
10,GAS,Alpine,16.0,19.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,17.0,75.966,10.4,12.2,9.0,15.666666666666666,0,0.0,17.333333333333332,12.0,1,0.38461538461538464,0.0,19.0,19.0,75.372,0.5939999999999941
6,HAD,Racing Bulls,10.0,11.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,10.0,75.915,14.4,10.4,0.0,15.666666666666666,0,0.0,14.4,20.0,1,0.46153846153846156,0.0,37.0,14.0,75.372,0.5430000000000064
44,HAM,Ferrari,12.0,12.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,12.0,75.702,5.4,7.0,30.0,8.0,0,0.19230769230769232,3.0,2.0,1,0.07692307692307693,0.0,225.0,3.0,75.372,0.3299999999999983
27,HUL,Kick Sauber,18.0,13.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,19.0,76.081,7.4,16.4,17.0,9.0,0,0.037037037037037035,13.5,13.0,1,0.46153846153846156,0.07692307692307693,51.0,11.0,75.372,0.7090000000000032
30,LAW,Racing Bulls,9.0,8.0,Finished,4.0,2025,14,Hungarian Grand Prix,Budapest,9.0,75.821,12.6,12.6,12.0,13.0,0,0.0,12.6,20.0,0,0.38461538461538464,0.0,37.0,14.0,75.372,0.44899999999999807
16,LEC,Ferrari,1.0,4.0,Finished,12.0,2025,14,Hungarian Grand Prix,Budapest,1.0,75.372,5.6,5.2,30.0,7.333333333333333,0,0.18518518518518517,5.666666666666667,4.0,0,0.07692307692307693,0.38461538461538464,225.0,3.0,75.372,0.0
4,NOR,McLaren,3.0,1.0,Finished,25.0,2025,14,Hungarian Grand Prix,Budapest,3.0,75.413,4.8,2.8,68.0,1.6666666666666667,1,0.8461538461538461,3.6666666666666665,2.0,0,0.07692307692307693,0.8461538461538461,480.0,2.0,75.372,0.04099999999999682
31,OCO,Haas F1 Team,17.0,16.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,18.0,76.023,12.6,15.0,1.0,15.333333333333334,0,0.0,15.333333333333334,9.0,1,0.3076923076923077,0.0,29.0,17.0,75.372,0.6509999999999962
81,PIA,McLaren,2.0,2.0,Finished,18.0,2025,14,Hungarian Grand Prix,Budapest,2.0,75.398,2.0,2.2,61.0,1.3333333333333333,1,0.8518518518518519,3.0,1.0,0,0.0,0.8461538461538461,505.0,1.0,75.372,0.02599999999999625
63,RUS,Mercedes,4.0,3.0,Finished,15.0,2025,14,Hungarian Grand Prix,Budapest,4.0,75.425,5.0,4.0,21.0,10.333333333333334,1,0.2222222222222222,5.666666666666667,3.0,0,0.07692307692307693,0.38461538461538464,207.0,5.0,75.372,0.05299999999999727
55,SAI,Williams,13.0,14.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,13.0,75.781,14.8,16.0,0.0,13.0,0,0.0,6.0,4.0,1,0.38461538461538464,0.0,67.0,9.0,75.372,0.409000000000006
18,STR,Aston Martin,6.0,7.0,Finished,6.0,2025,14,Hungarian Grand Prix,Budapest,6.0,75.498,13.4,18.2,6.0,12.0,0,0.0,10.333333333333334,10.0,0,0.5,0.0,42.0,13.0,75.372,0.12600000000000477
22,TSU,Red Bull Racing,20.0,17.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest,16.0,75.899,13.8,13.6,0.0,7.333333333333333,0,0.19230769230769232,14.333333333333334,9.0,1,0.46153846153846156,0.0,175.0,7.0,75.372,0.527000000000001
1,VER,Red Bull Racing,8.0,9.0,Finished,2.0,2025,14,Hungarian Grand Prix,Budapest,8.0,75.728,7.8,3.4,22.0,11.333333333333334,0,0.18518518518518517,2.3333333333333335,1.0,0,0.07692307692307693,0.38461538461538464,175.0,7.0,75.372,0.35599999999999454
23,ALB,Williams,15.0,5.0,Finished,10.0,2025,15,Dutch Grand Prix,Zandvoort,15.0,69.652,13.2,12.2,12.0,15.666666666666666,0,0.0,11.333333333333334,8.0,0,0.35714285714285715,0.0,67.0,10.0,68.662,0.9899999999999949
14,ALO,Aston Martin,10.0,8.0,Finished,4.0,2025,15,Dutch Grand Prix,Zandvoort,10.0,69.63,9.0,10.0,12.0,8.666666666666666,0,0.0,6.0,2.0,0,0.35714285714285715,0.0,48.0,15.0,68.662,0.9679999999999893
12,ANT,Mercedes,11.0,16.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,11.0,69.493,12.8,10.6,1.0,6.0,0,0.25,12.8,20.0,0,0.42857142857142855,0.07142857142857142,222.0,5.0,68.662,0.8309999999999889
87,BEA,Haas F1 Team,20.0,6.0,Finished,8.0,2025,15,Dutch Grand Prix,Zandvoort,19.0,70.262,12.8,12.0,0.0,17.0,0,0.0,12.8,20.0,0,0.35714285714285715,0.0,29.0,18.0,68.662,1.5999999999999943
5,BOR,Kick Sauber,13.0,15.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,13.0,69.622,11.0,11.6,10.0,10.333333333333334,0,0.03571428571428571,11.0,20.0,0,0.5714285714285714,0.0,51.0,13.0,68.662,0.9599999999999937
43,COL,Alpine,16.0,11.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,16.0,70.104,17.0,15.4,0.0,15.666666666666666,0,0.0,17.0,20.0,0,0.625,0.0,19.0,19.0,68.662,1.441999999999993
10,GAS,Alpine,14.0,17.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,14.0,69.637,12.6,14.0,9.0,16.0,0,0.0,7.666666666666667,3.0,0,0.42857142857142855,0.0,19.0,19.0,68.662,0.9749999999999943
6,HAD,Racing Bulls,4.0,3.0,Finished,15.0,2025,15,Dutch Grand Prix,Zandvoort,4.0,69.208,15.2,10.6,0.0,9.0,1,0.0,15.2,20.0,0,0.5,0.0,41.0,16.0,68.662,0.5459999999999923
44,HAM,Ferrari,7.0,20.0,Retired,0.0,2025,15,Dutch Grand Prix,Zandvoort,7.0,69.39,6.6,8.4,18.0,6.333333333333333,0,0.17857142857142858,6.0,4.0,1,0.14285714285714285,0.0,237.0,3.0,68.662,0.7279999999999944
27,HUL,Kick Sauber,17.0,14.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,17.0,70.195,9.0,17.0,15.0,11.333333333333334,0,0.034482758620689655,11.5,11.0,0,0.5,0.07142857142857142,51.0,13.0,68.662,1.532999999999987
30,LAW,Racing Bulls,8.0,12.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,8.0,69.5,12.0,11.8,8.0,7.333333333333333,0,0.034482758620689655,13.0,13.0,0,0.35714285714285715,0.0,56.0,11.0,68.662,0.8379999999999939
16,LEC,Ferrari,6.0,19.0,Retired,0.0,2025,15,Dutch Grand Prix,Zandvoort,6.0,69.34,5.8,4.0,27.0,12.0,0,0.1724137931034483,8.333333333333334,3.0,1,0.07142857142857142,0.35714285714285715,237.0,3.0,68.662,0.6779999999999973
4,NOR,McLaren,2.0,18.0,Retired,0.0,2025,15,Dutch Grand Prix,Zandvoort,2.0,68.674,4.6,3.0,68.0,1.3333333333333333,0,0.8571428571428571,5.0,1.0,1,0.07142857142857142,0.8571428571428571,523.0,1.0,68.662,0.012000000000000455
31,OCO,Haas F1 Team,18.0,10.0,Finished,1.0,2025,15,Dutch Grand Prix,Zandvoort,18.0,70.197,12.6,15.2,0.0,14.0,0,0.0,11.333333333333334,9.0,0,0.35714285714285715,0.0,37.0,17.0,68.662,1.5349999999999966
81,PIA,McLaren,1.0,1.0,Finished,25.0,2025,15,Dutch Grand Prix,Zandvoort,1.0,68.662,2.2,2.4,61.0,7.0,1,0.8275862068965517,6.5,4.0,0,0.0,0.8571428571428571,523.0,1.0,68.662,0.0
63,RUS,Mercedes,5.0,4.0,Finished,12.0,2025,15,Dutch Grand Prix,Zandvoort,5.0,69.255,4.8,4.0,26.0,9.666666666666666,0,0.2413793103448276,8.666666666666666,2.0,0,0.07142857142857142,0.42857142857142855,222.0,5.0,68.662,0.5929999999999893
55,SAI,Williams,9.0,13.0,Finished,0.0,2025,15,Dutch Grand Prix,Zandvoort,9.0,69.505,14.8,15.0,0.0,11.333333333333334,0,0.0,6.0,5.0,0,0.42857142857142855,0.0,77.0,9.0,68.662,0.8429999999999893
18,STR,Aston Martin,19.0,7.0,Finished,6.0,2025,15,Dutch Grand Prix,Zandvoort,20.0,,11.8,15.6,12.0,6.666666666666667,0,0.0,11.333333333333334,10.0,0,0.46153846153846156,0.0,52.0,12.0,68.662,
22,TSU,Red Bull Racing,12.0,9.0,Finished,2.0,2025,15,Dutch Grand Prix,Zandvoort,12.0,69.622,14.6,12.8,0.0,10.0,0,0.17857142857142858,17.333333333333332,15.0,0,0.5,0.0,177.0,8.0,68.662,0.9599999999999937
1,VER,Red Bull Racing,3.0,2.0,Finished,18.0,2025,15,Dutch Grand Prix,Zandvoort,3.0,68.925,7.6,4.4,24.0,11.666666666666666,1,0.1724137931034483,1.3333333333333333,1.0,0,0.07142857142857142,0.35714285714285715,179.0,7.0,68.662,0.262999999999991
23,ALB,Williams,14.0,7.0,Finished,6.0,2025,16,Italian Grand Prix,Monza,14.0,79.583,10.2,13.2,18.0,10.666666666666666,0,0.0,8.0,7.0,0,0.3333333333333333,0.0,77.0,10.0,78.792,0.7909999999999968
14,ALO,Aston Martin,8.0,19.0,Retired,0.0,2025,16,Italian Grand Prix,Monza,9.0,79.424,9.2,10.8,14.0,7.333333333333333,0,0.0,13.0,9.0,1,0.3333333333333333,0.0,58.0,11.0,78.792,0.632000000000005
12,ANT,Mercedes,6.0,9.0,Finished,2.0,2025,16,Italian Grand Prix,Monza,7.0,79.2,15.4,12.0,1.0,7.666666666666667,0,0.23333333333333334,15.4,20.0,0,0.4,0.06666666666666667,234.0,6.0,78.792,0.40800000000000125
87,BEA,Haas F1 Team,11.0,12.0,Finished,0.0,2025,16,Italian Grand Prix,Monza,11.0,79.446,11.8,13.0,8.0,10.666666666666666,0,0.0,11.8,20.0,0,0.3333333333333333,0.0,38.0,17.0,78.792,0.6539999999999964
5,BOR,Kick Sauber,7.0,8.0,Finished,4.0,2025,16,Italian Grand Prix,Monza,8.0,79.39,11.2,11.0,10.0,14.0,0,0.03333333333333333,11.2,20.0,0,0.5333333333333333,0.0,51.0,16.0,78.792,0.597999999999999
43,COL,Alpine,17.0,17.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza,18.0,79.992,16.6,16.2,0.0,15.666666666666666,0,0.0,12.0,12.0,1,0.5555555555555556,0.0,19.0,19.0,78.792,1.2000000000000028
10,GAS,Alpine,20.0,16.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza,19.0,80.103,13.0,12.8,1.0,15.0,0,0.0,12.666666666666666,8.0,1,0.4,0.0,19.0,19.0,78.792,1.3109999999999928
6,HAD,Racing Bulls,19.0,10.0,Finished,1.0,2025,16,Italian Grand Prix,Monza,16.0,79.917,12.6,9.6,15.0,7.666666666666667,0,0.03333333333333333,12.6,20.0,0,0.4666666666666667,0.06666666666666667,56.0,14.0,78.792,1.125
44,HAM,Ferrari,10.0,6.0,Finished,8.0,2025,16,Italian Grand Prix,Monza,5.0,79.124,9.4,8.8,6.0,14.333333333333334,0,0.16666666666666666,5.333333333333333,5.0,0,0.2,0.0,237.0,4.0,78.792,0.33199999999999363
27,HUL,Kick Sauber,12.0,20.0,Did not start,0.0,2025,16,Italian Grand Prix,Monza,12.0,79.498,10.2,17.8,0.0,12.333333333333334,0,0.03225806451612903,17.0,17.0,1,0.4666666666666667,0.06666666666666667,55.0,15.0,78.792,0.7060000000000031
30,LAW,Racing Bulls,18.0,14.0,Finished,0.0,2025,16,Italian Grand Prix,Monza,20.0,80.279,10.6,9.6,8.0,8.333333333333334,0,0.03225806451612903,11.0,11.0,0,0.3333333333333333,0.0,57.0,13.0,78.792,1.4869999999999948
16,LEC,Ferrari,4.0,4.0,Finished,12.0,2025,16,Italian Grand Prix,Monza,4.0,79.007,8.6,3.6,27.0,15.0,0,0.16129032258064516,2.3333333333333335,1.0,0,0.13333333333333333,0.3333333333333333,245.0,3.0,78.792,0.2150000000000034
4,NOR,McLaren,2.0,2.0,Finished,18.0,2025,16,Italian Grand Prix,Monza,2.0,78.869,4.6,2.0,43.0,7.0,1,0.8333333333333334,6.0,3.0,0,0.13333333333333333,0.8,548.0,2.0,78.792,0.07699999999999818
31,OCO,Haas F1 Team,15.0,15.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza,15.0,79.707,12.8,15.8,1.0,9.333333333333334,0,0.0,14.666666666666666,11.0,1,0.3333333333333333,0.0,38.0,17.0,78.792,0.914999999999992
81,PIA,McLaren,3.0,3.0,Finished,15.0,2025,16,Italian Grand Prix,Monza,3.0,78.982,1.6,2.0,68.0,7.0,1,0.8387096774193549,7.0,2.0,0,0.0,0.8666666666666667,566.0,1.0,78.792,0.18999999999999773
63,RUS,Mercedes,5.0,5.0,Finished,10.0,2025,16,Italian Grand Prix,Monza,6.0,79.157,5.4,4.8,37.0,9.666666666666666,0,0.22580645161290322,5.0,3.0,0,0.06666666666666667,0.4,236.0,5.0,78.792,0.3649999999999949
55,SAI,Williams,13.0,11.0,Finished,0.0,2025,16,Italian Grand Prix,Monza,13.0,79.528,15.4,13.4,0.0,8.333333333333334,0,0.0,3.6666666666666665,3.0,0,0.4,0.0,83.0,9.0,78.792,0.7360000000000042
18,STR,Aston Martin,16.0,18.0,Lapped,0.0,2025,16,Italian Grand Prix,Monza,17.0,79.948,9.8,16.0,12.0,11.333333333333334,0,0.0,17.666666666666668,16.0,1,0.42857142857142855,0.0,58.0,11.0,78.792,1.1559999999999917
22,TSU,Red Bull Racing,9.0,13.0,Finished,0.0,2025,16,Italian Grand Prix,Monza,10.0,79.519,14.0,13.0,2.0,6.666666666666667,0,0.2,18.0,14.0,0,0.4666666666666667,0.0,197.0,7.0,78.792,0.7270000000000039
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,16,Italian Grand Prix,Monza,1.0,78.792,7.6,4.6,32.0,8.0,1,0.1935483870967742,2.6666666666666665,1.0,0,0.06666666666666667,0.4,197.0,7.0,78.792,0.0
23,ALB,Williams,19.0,13.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,19.0,103.778,8.2,13.6,16.0,10.333333333333334,0,0.0,10.333333333333334,7.0,0,0.3125,0.0,83.0,9.0,101.117,2.6610000000000014
14,ALO,Aston Martin,11.0,15.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,11.0,101.857,11.6,10.4,14.0,14.666666666666666,0,0.0,5.666666666666667,4.0,0,0.375,0.0,58.0,11.0,101.117,0.7399999999999949
12,ANT,Mercedes,4.0,4.0,Finished,12.0,2025,17,Azerbaijan Grand Prix,Baku,4.0,101.717,13.4,11.6,3.0,6.0,0,0.21875,13.4,20.0,0,0.375,0.0625,246.0,6.0,101.117,0.5999999999999943
87,BEA,Haas F1 Team,15.0,12.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,15.0,102.666,12.0,12.2,8.0,12.333333333333334,0,0.0,10.0,10.0,0,0.3125,0.0,38.0,17.0,101.117,1.5489999999999924
5,BOR,Kick Sauber,13.0,11.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,13.0,102.277,11.2,11.0,12.0,14.0,0,0.03125,11.2,20.0,0,0.5,0.0,55.0,15.0,101.117,1.1599999999999966
43,COL,Alpine,16.0,19.0,Lapped,0.0,2025,17,Azerbaijan Grand Prix,Baku,16.0,102.779,17.0,17.0,0.0,16.666666666666668,0,0.0,8.0,8.0,1,0.6,0.0,19.0,19.0,101.117,1.661999999999992
10,GAS,Alpine,18.0,18.0,Lapped,0.0,2025,17,Azerbaijan Grand Prix,Baku,18.0,103.139,13.6,14.6,0.0,17.333333333333332,0,0.0,10.333333333333334,5.0,1,0.4375,0.0,19.0,19.0,101.117,2.0219999999999914
6,HAD,Racing Bulls,8.0,10.0,Finished,1.0,2025,17,Azerbaijan Grand Prix,Baku,8.0,102.372,12.2,10.2,16.0,12.0,0,0.03125,12.2,20.0,0,0.4375,0.0625,57.0,14.0,101.117,1.2549999999999955
44,HAM,Ferrari,12.0,8.0,Finished,4.0,2025,17,Azerbaijan Grand Prix,Baku,12.0,102.183,9.8,9.0,8.0,9.666666666666666,0,0.15625,6.333333333333333,4.0,0,0.1875,0.0,257.0,5.0,101.117,1.0660000000000025
27,HUL,Kick Sauber,17.0,16.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,17.0,102.916,12.4,16.2,0.0,13.0,0,0.030303030303030304,14.0,11.0,0,0.5,0.0625,55.0,15.0,101.117,1.7989999999999924
30,LAW,Racing Bulls,3.0,5.0,Finished,10.0,2025,17,Azerbaijan Grand Prix,Baku,3.0,101.707,12.2,12.4,4.0,11.333333333333334,0,0.030303030303030304,12.2,20.0,0,0.3125,0.0,58.0,11.0,101.117,0.5899999999999892
16,LEC,Ferrari,10.0,9.0,Finished,2.0,2025,17,Azerbaijan Grand Prix,Baku,10.0,101.519,8.8,4.0,24.0,6.0,0,0.15151515151515152,8.0,2.0,0,0.125,0.3125,261.0,3.0,101.117,0.402000000000001
4,NOR,McLaren,7.0,7.0,Finished,6.0,2025,17,Azerbaijan Grand Prix,Baku,7.0,102.239,4.8,2.2,43.0,2.0,0,0.84375,7.333333333333333,4.0,0,0.125,0.8125,581.0,2.0,101.117,1.1219999999999999
31,OCO,Haas F1 Team,20.0,14.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,20.0,,13.8,15.4,1.0,13.0,0,0.0,13.333333333333334,10.0,0,0.375,0.0,38.0,17.0,101.117,
81,PIA,McLaren,9.0,20.0,Retired,0.0,2025,17,Azerbaijan Grand Prix,Baku,9.0,101.414,1.8,2.0,58.0,4.0,0,0.8181818181818182,6.0,1.0,1,0.0,0.875,587.0,1.0,101.117,0.29699999999999704
63,RUS,Mercedes,5.0,2.0,Finished,18.0,2025,17,Azerbaijan Grand Prix,Baku,5.0,102.07,5.4,5.0,37.0,6.0,1,0.21212121212121213,4.666666666666667,3.0,0,0.0625,0.375,258.0,4.0,101.117,0.9529999999999887
55,SAI,Williams,2.0,3.0,Finished,15.0,2025,17,Azerbaijan Grand Prix,Baku,2.0,101.595,13.6,12.2,0.0,10.333333333333334,1,0.0,14.333333333333334,5.0,0,0.375,0.0,83.0,9.0,101.117,0.47799999999999443
18,STR,Aston Martin,14.0,17.0,Finished,0.0,2025,17,Azerbaijan Grand Prix,Baku,14.0,103.061,10.6,16.2,12.0,17.333333333333332,0,0.0,14.0,7.0,0,0.4666666666666667,0.0,58.0,11.0,101.117,1.9440000000000026
22,TSU,Red Bull Racing,6.0,6.0,Finished,8.0,2025,17,Azerbaijan Grand Prix,Baku,6.0,102.143,13.4,11.4,2.0,5.333333333333333,0,0.21875,14.333333333333334,10.0,0,0.4375,0.0,222.0,8.0,101.117,1.0259999999999962
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,17,Azerbaijan Grand Prix,Baku,1.0,101.117,4.2,3.4,45.0,6.666666666666667,1,0.21212121212121213,2.6666666666666665,1.0,0,0.0625,0.4375,230.0,7.0,101.117,0.0
23,ALB,Williams,20.0,14.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,19.0,,9.2,14.6,16.0,9.0,0,0.029411764705882353,16.0,11.0,1,0.29411764705882354,0.0,98.0,9.0,89.158,
14,ALO,Aston Martin,10.0,7.0,Finished,6.0,2025,18,Singapore Grand Prix,Marina Bay,10.0,89.955,12.8,10.8,4.0,16.666666666666668,0,0.0,13.666666666666666,8.0,0,0.35294117647058826,0.0,58.0,14.0,89.158,0.796999999999997
12,ANT,Mercedes,4.0,5.0,Finished,10.0,2025,18,Singapore Grand Prix,Marina Bay,4.0,89.537,11.0,11.0,14.0,3.6666666666666665,0,0.23529411764705882,11.0,20.0,0,0.35294117647058826,0.058823529411764705,276.0,4.0,89.158,0.3790000000000049
87,BEA,Haas F1 Team,9.0,9.0,Finished,2.0,2025,18,Singapore Grand Prix,Marina Bay,9.0,89.868,12.2,13.6,8.0,13.666666666666666,0,0.0,12.2,20.0,0,0.29411764705882354,0.0,38.0,18.0,89.158,0.7099999999999937
5,BOR,Kick Sauber,14.0,17.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,14.0,90.82,9.8,10.2,4.0,15.666666666666666,0,0.029411764705882353,9.8,20.0,1,0.47058823529411764,0.0,55.0,15.0,89.158,1.661999999999992
43,COL,Alpine,16.0,16.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,16.0,90.982,16.8,16.2,0.0,17.666666666666668,0,0.0,11.0,11.0,1,0.6363636363636364,0.0,19.0,19.0,89.158,1.823999999999998
10,GAS,Alpine,19.0,19.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,18.0,91.261,16.0,16.2,0.0,17.666666666666668,0,0.0,11.0,6.0,1,0.47058823529411764,0.0,19.0,19.0,89.158,2.1029999999999944
6,HAD,Racing Bulls,8.0,11.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,8.0,89.846,10.8,9.2,17.0,9.666666666666666,0,0.029411764705882353,10.8,20.0,1,0.4117647058823529,0.058823529411764705,68.0,11.0,89.158,0.6880000000000024
44,HAM,Ferrari,6.0,8.0,Finished,4.0,2025,18,Singapore Grand Prix,Marina Bay,6.0,89.688,10.6,10.4,12.0,7.0,0,0.14705882352941177,6.0,3.0,0,0.17647058823529413,0.0,263.0,6.0,89.158,0.5300000000000011
27,HUL,Kick Sauber,11.0,20.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,11.0,90.141,15.0,15.8,0.0,14.666666666666666,0,0.02857142857142857,11.0,9.0,1,0.47058823529411764,0.058823529411764705,55.0,15.0,89.158,0.9830000000000041
30,LAW,Racing Bulls,12.0,15.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,12.0,90.32,9.4,9.8,10.0,8.666666666666666,0,0.02857142857142857,9.0,9.0,1,0.29411764705882354,0.0,68.0,11.0,89.158,1.161999999999992
16,LEC,Ferrari,7.0,6.0,Finished,8.0,2025,18,Singapore Grand Prix,Marina Bay,7.0,89.784,7.8,4.8,14.0,8.333333333333334,0,0.14285714285714285,3.6666666666666665,2.0,0,0.11764705882352941,0.29411764705882354,267.0,5.0,89.158,0.6260000000000048
4,NOR,McLaren,5.0,3.0,Finished,15.0,2025,18,Singapore Grand Prix,Marina Bay,5.0,89.586,6.0,3.0,24.0,10.0,1,0.7941176470588235,2.3333333333333335,1.0,0,0.11764705882352941,0.7647058823529411,587.0,2.0,89.158,0.42799999999999727
31,OCO,Haas F1 Team,17.0,18.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,17.0,90.989,14.0,16.4,1.0,11.666666666666666,0,0.0,15.666666666666666,13.0,1,0.35294117647058826,0.0,40.0,17.0,89.158,1.831000000000003
81,PIA,McLaren,3.0,4.0,Finished,12.0,2025,18,Singapore Grand Prix,Marina Bay,3.0,89.524,5.4,3.4,40.0,10.0,0,0.8,5.0,3.0,0,0.058823529411764705,0.8235294117647058,602.0,1.0,89.158,0.36599999999999966
63,RUS,Mercedes,1.0,1.0,Finished,25.0,2025,18,Singapore Grand Prix,Marina Bay,1.0,89.158,3.8,5.2,40.0,3.6666666666666665,1,0.22857142857142856,11.333333333333334,4.0,0,0.058823529411764705,0.4117647058823529,286.0,3.0,89.158,0.0
55,SAI,Williams,18.0,10.0,Lapped,1.0,2025,18,Singapore Grand Prix,Marina Bay,20.0,,11.8,10.4,15.0,10.0,0,0.02857142857142857,3.6666666666666665,1.0,1,0.35294117647058826,0.058823529411764705,98.0,9.0,89.158,
18,STR,Aston Martin,15.0,13.0,Lapped,0.0,2025,18,Singapore Grand Prix,Marina Bay,15.0,90.949,12.6,15.4,6.0,13.0,0,0.0,10.0,6.0,1,0.4375,0.0,64.0,13.0,89.158,1.7909999999999968
